ml_run,pred_file,feature_set,state_age_model,state_age_file,n_features,n_samples,n_subjects,ml_sample_mae,ml_subject_mae,state_age_sample_mae,state_age_subject_mae,sample_gap_mae,subject_gap_mae,sample_gain,subject_gain,sample_closer_to_state_rate,subject_closer_to_state_rate,sample_tie_rate,subject_tie_rate,sample_gap_median,subject_gap_median,sample_gap_p90,subject_gap_p90,pred_state_corr_sample,state_age_vs_true_corr_sample
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.398533737680062,9.208427281405116,9.571149365033508,9.337577878116555,2.6809114567922485,2.266848462988863,6.717622280887813,6.941578818416254,0.8358605003790751,0.856815578465063,0.0,0.0,2.0165141319897444,1.5702158613708193,5.184541747990724,4.347327028664896,0.8441176627730387,0.564119425230273
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.443094010614102,9.268909125620466,9.571149365033508,9.337577878116555,2.680527719669473,2.270555537736191,6.762566290944629,6.998353587884274,0.8464746019711903,0.8717067583046965,0.0,0.0,1.9067083154764717,1.5761798335490411,5.007385622889993,4.344810351809332,0.7751006039994079,0.564119425230273
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.444463229719483,9.23242987781596,9.571149365033508,9.337577878116555,2.8248494105448416,2.375993885057418,6.619613819174642,6.856435992758542,0.8286580742987112,0.845360824742268,0.0,0.0,2.1731720317960175,1.7487306348717908,5.570755399517284,4.797919719359986,0.9262864552092872,0.564119425230273
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,B5_first_order_plus_texture,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B5_first_order_plus_texture/results.csv,168,2638,873,9.443094010614102,9.268909125620466,9.649751243189044,9.433442682820763,2.968622058499938,2.6806675268088043,6.474471952114164,6.588241598811662,0.8275208491281274,0.852233676975945,0.0,0.0,2.2444904388499545,2.080064897967908,5.982407942054411,5.406827522815162,0.8843867739580356,0.5444348627535553
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,B5_first_order_plus_texture,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B5_first_order_plus_texture/results.csv,168,2638,873,9.398533737680062,9.208427281405116,9.649751243189044,9.433442682820763,3.0093779362417794,2.7120571032113925,6.389155801438282,6.4963701781937235,0.8161485974222896,0.8442153493699885,0.0,0.0,2.363388587776427,2.2174976645344735,5.9383562192343,5.446918390983574,0.9267872353307158,0.5444348627535553
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.66296739954511,9.468346487208859,9.571149365033508,9.337577878116555,3.3275035004549385,2.76632539667616,6.335463899090172,6.702021090532698,0.8191811978771797,0.8373424971363116,0.0,0.0,2.5413086235730233,2.0927518020001443,6.37905946245956,5.445142234529243,0.7497336711290349,0.5641194252302728
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,B5_first_order_plus_texture,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B5_first_order_plus_texture/results.csv,168,2638,873,9.444463229719483,9.23242987781596,9.649751243189044,9.433442682820763,3.213094228424738,2.882723121514944,6.231369001294745,6.349706756301016,0.810841546626232,0.8384879725085911,0.0,0.0,2.5792882962296346,2.403328597896042,6.59002550220456,6.0412496211106355,0.950081302282842,0.5444348627535553
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,B4_texture_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B4_texture_only/results.csv,144,2638,873,9.443094010614102,9.268909125620466,9.679088358837442,9.429718691811528,3.2406449865608327,2.8936369463637726,6.202449024053269,6.375272179256694,0.821076573161486,0.847651775486827,0.0,0.0,2.376631558936843,2.103523143109797,6.184684995392008,5.548019885384062,0.7598644158799526,0.5430262251815065
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,C5_first_order_texture_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C5_first_order_texture_morphology/results.csv,193,2638,873,9.398533737680062,9.208427281405116,9.416118232439013,9.11272116565551,3.2452292021436184,2.9045812160632267,6.153304535536443,6.30384606534189,0.8051554207733131,0.8224513172966781,0.0,0.0,2.499152967267875,2.27341036851211,6.492299819594923,5.578082838108921,0.8853299988894606,0.6528362283249145
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,B4_texture_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B4_texture_only/results.csv,144,2638,873,9.398533737680062,9.208427281405116,9.67908835883744,9.429718691811528,3.2820370011635136,2.9172258779576197,6.116496736516548,6.291201403447497,0.8085670962850644,0.8384879725085911,0.0,0.0,2.45890034406208,2.1215782302049035,6.357538551659649,5.694568921804179,0.8287441393793432,0.5430262251815066
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,C5_first_order_texture_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C5_first_order_texture_morphology/results.csv,193,2638,873,9.443094010614102,9.268909125620466,9.416118232439013,9.11272116565551,3.277112947357694,2.932754229143756,6.1659810632564085,6.33615489647671,0.809325246398787,0.8224513172966781,0.0,0.0,2.491393145315058,2.2988483876568253,6.549187847203256,5.780605104598235,0.8587291539794709,0.6528362283249145
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,B4_texture_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B4_texture_only/results.csv,144,2638,873,9.444463229719483,9.23242987781596,9.67908835883744,9.429718691811528,3.4670315857842446,3.0416169221855207,5.977431643935239,6.19081295563044,0.8017437452615618,0.8350515463917526,0.0,0.0,2.6933142765199136,2.394355870339176,6.8734537348096705,6.054405893718179,0.9074077358241814,0.5430262251815066
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,E4_full_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E4_full_plus_metadata/results.csv,317,2638,873,9.398533737680062,9.208427281405116,9.231134052183833,8.831266516003282,3.735574710484533,3.125986232440301,5.662959027195528,6.0824410489648155,0.7748294162244125,0.8052691867124857,0.0,0.0,2.8429027976986454,2.434013987647319,7.458375538364245,6.27672942983825,0.8287126000317457,0.6863219198577223
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,C5_first_order_texture_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C5_first_order_texture_morphology/results.csv,193,2638,873,9.444463229719483,9.23242987781596,9.416118232439015,9.11272116565551,3.5596597387497595,3.1456413316950034,5.884803490969723,6.086788546120957,0.7911296436694466,0.8087056128293242,0.0,0.0,2.7536970768687823,2.4800619135378987,7.230883056692973,6.555045668246963,0.908639913526307,0.6528362283249145
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.572303260045489,9.275923768613975,9.571149365033508,9.337577878116555,3.720399765454423,3.1503879506158805,5.851903494591066,6.125535817998094,0.7752084912812737,0.8132875143184422,0.0,0.0,2.8339307731003274,2.3874342508839064,7.086695169713574,6.188318983721419,0.744930045110062,0.564119425230273
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,E4_full_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E4_full_plus_metadata/results.csv,317,2638,873,9.443094010614102,9.268909125620466,9.231134052183833,8.831266516003282,3.8040877846063332,3.216173615766414,5.639006226007769,6.0527355098540525,0.77710386656558,0.8018327605956472,0.0,0.0,2.9332310537465673,2.539510245584239,7.528381144694231,6.273009816471697,0.8040094661269994,0.6863219198577222
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,C5_first_order_texture_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C5_first_order_texture_morphology/results.csv,193,2638,873,9.572303260045489,9.275923768613975,9.416118232439015,9.11272116565551,3.6355413239424204,3.254392430851841,5.936761936103069,6.021531337762134,0.7862016679302501,0.8064146620847652,0.0,0.0,2.720778712629876,2.4722962693825536,6.8429293875515205,6.091303354558436,0.806998395675832,0.6528362283249145
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,E4_full_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E4_full_plus_metadata/results.csv,317,2638,873,9.444463229719483,9.23242987781596,9.231134052183833,8.831266516003282,3.9480333328710726,3.3085253907825036,5.496429896848411,5.9239044870334565,0.7626990144048522,0.7938144329896907,0.0,0.0,3.1276644260053246,2.6928905798233487,8.009124672937391,6.559188660635956,0.8651341859415156,0.6863219198577222
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,E2_first_order_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E2_first_order_plus_metadata/results.csv,16,2638,873,10.574632297194844,10.419862600229095,10.366080439560335,10.290320832188947,3.7890203336858255,3.348101879565921,6.785611963509019,7.071760720663174,0.813874147081122,0.8350515463917526,0.0,0.0,2.7654427328765117,2.480142326100662,7.1369119339263944,6.186989205019838,0.5437577373246387,0.6126874837974208
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,E2_first_order_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E2_first_order_plus_metadata/results.csv,16,2638,873,10.518067854435179,10.338597518136693,10.366080439560335,10.290320832188947,3.91905359844677,3.424794285145618,6.5990142559884095,6.913803232991075,0.8089461713419257,0.8361970217640321,0.0,0.0,2.764339678385255,2.347050510176288,7.20734321772703,6.151389008981986,0.4859393223757037,0.6126874837974208
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,B5_first_order_plus_texture,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B5_first_order_plus_texture/results.csv,168,2638,873,9.572303260045489,9.275923768613975,9.649751243189042,9.433442682820763,3.895366783712281,3.471445041483232,5.676936476333208,5.804478727130743,0.765352539802881,0.7949599083619702,0.0,0.0,2.9862703399961603,2.673579953910753,7.57468773531952,6.65619035479419,0.8655060376034818,0.5444348627535553
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,C4_first_order_plus_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C4_first_order_plus_morphology/results.csv,37,2638,873,10.574632297194844,10.419862600229095,10.382544514096887,10.237233502627866,3.864769349134725,3.4723872875541923,6.709862948060119,6.947475312674903,0.8180439727065959,0.8361970217640321,0.0,0.0,2.751692587875251,2.4234532369821196,7.42194993215957,6.650857587431776,0.4111662475336204,0.6076089714798167
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,E4_full_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E4_full_plus_metadata/results.csv,317,2638,873,9.572303260045489,9.275923768613975,9.231134052183833,8.831266516003282,4.1204747769608385,3.48007067632995,5.45182848308465,5.795853092284025,0.755117513267627,0.7972508591065293,0.0,0.0,3.0615266158397674,2.626685818501464,7.949045861650868,6.588893427290792,0.7347194548953105,0.6863219198577223
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.875321076573162,9.690525964108438,9.571149365033508,9.337577878116555,4.2542617551733395,3.5740827773243917,5.621059321399822,6.116443186784046,0.7839272175890827,0.8201603665521191,0.0,0.0,3.2964817537898696,2.865185215635627,8.464189414128349,7.073815571150497,0.7138465300313145,0.564119425230273
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.887010993176649,9.707256319205802,9.571149365033506,9.337577878116555,4.279369825272767,3.586498966222843,5.607641167903881,6.1207573529829595,0.78013646702047,0.8247422680412371,0.0,0.0,3.315278754204222,2.890602331101377,8.428721112098867,7.032615588148703,0.7127041074381771,0.564119425230273
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,B4_texture_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B4_texture_only/results.csv,144,2638,873,9.66296739954511,9.468346487208859,9.679088358837438,9.429718691811528,4.12717794889896,3.6078347558029527,5.53578945064615,5.860511731405905,0.7717968157695224,0.7995418098510882,0.0,0.0,3.1667433082612497,2.740924477705775,8.198597204383193,7.164488148717374,0.7073771560340036,0.5430262251815063
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,C4_first_order_plus_morphology,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/C4_first_order_plus_morphology/results.csv,37,2638,873,10.518067854435179,10.338597518136693,10.382544514096887,10.237233502627866,4.060663875504476,3.6659792662884096,6.457403978930703,6.672618251848283,0.8062926459438969,0.8247422680412371,0.0,0.0,2.8272901247643,2.5224681502664694,7.670665378700286,6.724060361645625,0.3571446912699565,0.6076089714798167
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,B5_first_order_plus_texture,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B5_first_order_plus_texture/results.csv,168,2638,873,9.66296739954511,9.468346487208859,9.649751243189044,9.433442682820763,4.138033652926617,3.6857745373378004,5.524933746618493,5.782571949871058,0.7763457164518575,0.7869415807560137,0.0,0.0,3.166132874693325,2.8418205892121478,8.124025476491713,7.449547098104861,0.7163148142393508,0.5444348627535552
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,B1_glcm_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B1_glcm_only/results.csv,96,2638,873,9.443094010614102,9.268909125620466,9.701823724095133,9.458004173312442,4.213866399411833,3.688889833455916,5.229227611202269,5.58001929216455,0.765352539802881,0.7983963344788088,0.0,0.0,3.1092764285894887,2.819936925261068,8.099167147382031,6.923987953882666,0.5827512899257479,0.6440764687334456
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber/predictions_readable.csv,B4_texture_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B4_texture_only/results.csv,144,2638,873,9.572303260045489,9.275923768613975,9.67908835883744,9.429718691811528,4.177271073665104,3.696072263395156,5.3950321863803845,5.579851505218819,0.7532221379833207,0.7789232531500573,0.0,0.0,3.2205064596740343,2.8517295951489743,8.137814782197195,7.321649496724304,0.7350207147109147,0.5430262251815065
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.494605382865808,9.194907464681176,9.571149365033508,9.337577878116555,4.435603964861835,3.7108106692180507,5.059001418003973,5.484096795463126,0.7399545109931767,0.7835051546391752,0.0,0.0,3.559874539528071,2.934868461187911,8.869970694372523,7.478098140112451,0.729978668542489,0.5641194252302729
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,B2_lbp_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B2_lbp_only/results.csv,20,2638,873,9.443094010614102,9.268909125620466,10.034505429363996,9.904883247907657,4.138747645496432,3.730567313414694,5.30434636511767,5.538341812205772,0.7634571645185747,0.7812142038946163,0.0,0.0,3.285235636424666,2.905452021629813,8.002586583964096,7.260157834136247,0.7229022795107081,0.630511061619796
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,B2_lbp_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B2_lbp_only/results.csv,20,2638,873,9.66296739954511,9.468346487208859,10.034505429363996,9.904883247907657,4.1539486190595305,3.7325521390537637,5.5090187804855795,5.735794348155094,0.7615617892342684,0.7800687285223368,0.0,0.0,3.332297847055276,3.001632008407448,8.417042808829251,7.615882300893962,0.8480707200946864,0.630511061619796
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,B1_glcm_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B1_glcm_only/results.csv,96,2638,873,9.398533737680062,9.208427281405116,9.701823724095133,9.458004173312442,4.319324767897684,3.763326889288608,5.0792089697823775,5.445100392116508,0.7554965883244883,0.7983963344788088,0.0,0.0,3.211864197993517,2.764270258594401,8.212167859320807,7.161534450620771,0.5798235264602816,0.6440764687334455
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression/predictions_readable.csv,B1_glcm_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B1_glcm_only/results.csv,96,2638,873,9.444463229719483,9.23242987781596,9.701823724095133,9.458004173312442,4.397044532609772,3.7994321306358207,5.047418697109712,5.432997747180139,0.755117513267627,0.7915234822451317,0.0,0.0,3.3586303954169594,2.8790309516642836,8.46369903313637,7.2985122461969905,0.6228608439765467,0.6440764687334456
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,B2_lbp_only,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/B2_lbp_only/results.csv,20,2638,873,9.398533737680062,9.208427281405116,10.034505429363996,9.904883247907657,4.236852287389659,3.8119678620871404,5.161681450290403,5.396459419317976,0.7471569370735406,0.7731958762886598,0.0,0.0,3.3475227807004373,2.8782195442636294,8.305525968792784,7.384544823858961,0.7605647458226652,0.6305110616197961
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,E3_texture_plus_metadata,ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/state_age_feature_benchmark/run_20260422_141500_state_age_feature_benchmark_state_alignment/feature_sets/E3_texture_plus_metadata/results.csv,148,2638,873,9.573804776345716,9.304176517754868,9.571149365033508,9.337577878116555,4.610317375137359,3.861348889506953,4.963487401208357,5.442827628247915,0.7380591357088704,0.7720504009163803,0.0,0.0,3.635739411312745,3.0813952608497104,9.244216118593533,8.09354461461428,0.7152304481647297,0.564119425230273
