subject_id,true_age,pred_age,pred_vs_true误差,bio_age_ei误差,bio_age_ei_texture误差,bio_age_texture误差,主轴平均误差
940,67.31,79.87966666666667,12.569666666666665,13.14939429969928,0.0926322576979714,1.1539943610129768,4.798673639470076
1231,67.11,72.50633333333333,5.396333333333331,11.776453429463707,1.100322252369125,1.4622052443053093,4.779660308712714
1709,55.455000000000005,58.314,2.8589999999999947,9.24469436720679,2.828067731749215,2.2645821511846123,4.7791147500468725
1826,35.732,50.88,15.148000000000003,7.090979026406288,2.613539463955888,4.62287655017073,4.775798346844302
871,60.046,49.75533333333334,10.29066666666666,5.357993521534617,3.5312666261370964,5.430283422684106,4.773181190118606
1607,22.793,34.80766666666667,12.014666666666674,10.37333738815429,2.92191557563757,1.005873287219714,4.767042083670525
840,45.955000000000005,35.88466666666667,10.070333333333338,7.325415782502006,4.1526831730329405,2.8168038086266733,4.7649675880538735
348,54.965,67.86166666666666,12.89666666666666,2.352255867616364,5.379212692954468,6.562507107499428,4.76465855602342
920,27.780999999999995,36.35533333333333,8.574333333333339,13.535864311713162,0.3594346722713553,0.3947877467120335,4.763362243565517
894,46.001,45.18933333333333,0.8116666666666674,10.068975056334644,2.597393615859275,1.6094506399433186,4.758606437379079
708,58.762,44.31933333333333,14.442666666666668,1.5378716691798502,6.930423170402285,5.784669889103959,4.750988242895365
593,63.27700000000001,61.04166666666666,2.235333333333344,5.650205277744931,4.204409020392639,4.383906176028496,4.746173491388689
1280,43.932,58.15866666666667,14.226666666666674,4.334238368392903,5.369944288037956,4.519114625152305,4.741099093861055
1370,62.516,70.918,8.402000000000008,10.007854156128587,2.001985589967518,2.1981915263131526,4.73601042413642
1022,54.891,63.851333333333336,8.960333333333338,3.321959636459688,4.551346413842602,6.306301025266798,4.726535691856363
928,19.808,49.895,30.087000000000003,5.735227845722065,5.488076993002153,2.9510014603249037,4.724768766349707
895,66.658,55.74433333333334,10.913666666666664,5.833136173750177,3.6824401537560334,4.656458833737702,4.724011720414637
1049,72.862,61.98633333333333,10.87566666666666,11.431757310103002,1.8379741386072863,0.8991070300688406,4.722946159593043
891,53.856,44.62133333333333,9.23466666666667,4.292406948427825,6.328512913528442,3.4903173096510542,4.703745723869107
330,33.854,45.440333333333335,11.586333333333336,9.890334996090026,2.1117763778938325,2.0878369534635794,4.696649442482479
1651,32.542,44.136,11.594,2.01041469694637,6.461980423336598,5.550787824081439,4.6743943147881355
619,62.067,71.48433333333334,9.41733333333334,11.109238128263364,1.2101091049095205,1.6921259218546538,4.670491051675846
1757,60.019,55.068000000000005,4.950999999999993,9.316154639918516,2.1972356108726387,2.403244324495887,4.638878191762347
1531,22.294,35.02466666666667,12.730666666666668,11.957293558526544,0.8406361642938407,1.0979555635446587,4.631961762121681
833,61.456,50.409,11.046999999999995,2.0347387020381404,5.631207650925731,6.222062560305908,4.629336304423259
1109,49.686,50.13066666666666,0.444666666666663,4.409748935474759,3.03857072183348,6.438392332929986,4.628903996746075
1141,64.274,66.419,2.144999999999996,7.2648688816778915,3.489255765754123,3.1241500995063944,4.626091582312803
658,29.207000000000004,56.033,26.82599999999999,5.238938404677128,4.599790069102561,4.006843672787269,4.61519071552232
1297,63.001,63.328,0.3270000000000053,6.0907804411961095,3.572746443869079,4.1172883368416535,4.593605073968948
1542,32.036,44.66133333333333,12.625333333333325,3.251083814066618,4.019632728800687,6.501573557480597,4.590763366782634
755,53.218,56.66033333333333,3.442333333333337,11.777133356683969,0.3915329669617335,1.544723268484418,4.571129864043374
1112,37.092,53.79933333333333,16.70733333333333,0.2697268089668085,5.899509927297679,7.5427844848029935,4.570673740355827
1180,49.114,44.174,4.939999999999998,2.2166384969306137,6.200148237358526,5.11923036590872,4.512005700065953
973,31.989,43.436,11.447,10.672313679927823,1.535602694220202,1.2813718418076832,4.49642940531857
1791,54.494,54.565,0.0709999999999979,10.895064776092632,1.400847140155804,1.1463707741916451,4.4807608968133605
1033,80.301,77.72533333333334,2.575666666666663,10.165656761110682,2.4474009939978743,0.7990092064320748,4.4706889871802105
704,69.082,78.606,9.524,10.05438475326956,0.000514181381007,3.309553445348854,4.4548174599998065
610,36.994,51.97366666666667,14.979666666666668,4.34360816425756,4.293125903145501,4.662157479545101,4.432963848982721
1529,71.157,54.96533333333334,16.191666666666656,3.5521923492603094,4.773528452593972,4.964551360939019,4.4300907209311005
866,64.301,63.739,0.5619999999999976,11.85859902329343,0.7331461809974442,0.6796174126438856,4.423787538978253
661,77.908,54.63733333333334,23.270666666666664,8.389157054246986,1.1540991768205089,3.670515331807344,4.40459052095828
813,53.511,41.38166666666667,12.129333333333337,12.554194823542645,0.4823927687734155,0.1138477634930552,4.383478451936372
876,58.826,44.97566666666666,13.85033333333334,4.868325189712508,3.859137076928093,4.38033281687872,4.3692650278397736
1546,49.919,46.20366666666666,3.7153333333333407,6.376915175676572,3.489603840076306,3.24088742926957,4.3691354816741494
1643,25.177000000000003,34.379,9.201999999999996,9.626754035273414,1.502654795921444,1.9743487882819508,4.36791920649227
1353,65.462,57.171,8.291000000000004,8.761491198725786,2.46650629627316,1.824183277636948,4.350726924211965
1600,54.445,49.55466666666666,4.890333333333338,2.187857811252094,6.056258937088963,4.78455045192721,4.342889066756089
425,72.6,57.06333333333333,15.536666666666662,11.347144350676338,1.4262191522283274,0.2279004703196179,4.333754657741427
1499,57.626,68.21600000000001,10.59000000000001,4.591687988640899,4.865563728804688,3.5217272798612385,4.326326332435609
1300,76.156,73.004,3.152000000000001,3.993143757998439,2.991527980867531,5.975517216227487,4.320062985031153
1414,41.96,31.164,10.796,8.402675910964362,2.200987450705618,2.283396397777473,4.295686586482485
657,62.275,47.59933333333333,14.675666666666665,7.245870174380173,3.539809873886128,2.0931246973328186,4.292934915199706
923,28.871,44.127,15.256000000000004,6.110899607490467,4.87608327439672,1.8707961861212752,4.285926356002821
901,49.555,32.802,16.753,2.934038436182867,4.245359453379969,5.640088762720566,4.2731622174278
927,84.236,70.64366666666666,13.592333333333343,5.308218305601315,4.285379996664673,3.2198862472120595,4.271161516492683
1813,39.05,36.90833333333333,2.1416666666666657,10.679166985388129,0.543054209257825,1.551390456315481,4.257870550320479
1780,58.114,67.20100000000001,9.08700000000001,5.455491510780995,4.882931427853073,2.396035931838952,4.244819623491007
1733,49.194,39.67166666666666,9.522333333333336,9.732319297549708,1.7053348304079918,1.2897599658329,4.242471364596867
1794,66.105,62.74525,3.3597500000000053,5.324767051599096,4.165044158519095,3.2227197003860795,4.237510303501423
750,49.194,66.12666666666667,16.93266666666667,1.501717225123116,6.639551087113105,4.568460743951363,4.236576352062528
1419,55.888,40.24866666666667,15.639333333333326,8.574372093445284,2.9729028103973434,1.1416782040917468,4.229651035978125
1044,57.12800000000001,58.61033333333334,1.4823333333333295,1.6428062200607556,5.5215910887548745,5.48288877281864,4.215762027211423
